12,92,88,31,57,29,7,55,10,37,87,71,58,81,31,54,71,80,12,78,24,75,49,37,0,97,48,20,27,83,44,93,65,80,44,52,3,61,43,70,39,36,87,91,12,74,75,34,30,47,31,35,36,22,59,22,71,50,12,78,72,22,96,50,3,56,13,91,7,36,80,38,9,96,44,34,36,27,22,9,92,1,2,86,24,58,39,90,6,39,95,15,25,50,59,82,50,60,22,85
20,42,10,71,54,66,95,53,48,92,39,1,81,85,90,92,23,19,83,1,22,59,26,65,35,20,98,24,86,21,95,30,59,31,76,41,53,89,90,99,5,9,41,72,25,12,1,32,58,9,69,95,49,58,8,61,6,84,52,73,99,51,88,97,27,51,51,53,58,21,55,93,90,57,37,17,0,69,98,56,45,75,70,13,65,93,61,79,45,14,95,18,97,96,6,15,80,33,79,5
1,63,78,55,48,58,75,8,38,52,17,45,99,19,94,73,52,47,74,90,68,86,65,92,20,86,4,92,72,59,80,59,94,91,57,89,58,62,86,93,75,46,79,3,88,12,69,53,79,21,89,51,16,0,3,17,20,77,94,40,25,63,37,74,25,91,94,70,1,55,91,12,3,82,14,77,41,9,82,72,79,78,8,29,17,80,1,19,89,48,24,94,15,39,96,50,78,2,20,95
68,15,99,2,47,33,97,24,42,79,30,74,15,78,83,45,6,66,74,1,0,91,67,42,67,9,27,55,65,65,48,27,13,75,91,53,9,98,53,11,34,7,33,63,22,6,72,75,8,17,75,68,11,99,90,94,40,14,15,85,66,10,37,16,44,15,38,51,94,61,16,56,74,79,27,4,78,81,77,31,14,31,0,66,63,7,10,48,71,6,71,29,97,24,35,39,18,55,39,31
42,3,93,44,69,40,60,47,41,67,9,0,61,6,21,84,56,68,1,16,20,17,49,58,75,88,42,43,58,99,21,65,46,27,16,46,88,78,83,38,29,73,85,3,88,15,18,51,11,49,85,52,77,79,91,19,58,65,47,54,37,7,41,1,20,90,21,64,38,89,69,60,13,51,28,91,68,51,94,62,6,46,25,2,49,64,42,10,3,36,37,57,75,42,87,48,9,55,13,63
76,56,18,33,97,12,74,21,12,48,31,37,14,28,82,90,74,88,86,43,78,92,64,87,19,14,70,52,58,87,87,54,41,17,78,13,8,16,39,41,29,3,71,16,52,50,99,34,89,78,34,0,92,93,72,73,61,29,36,35,49,76,56,87,50,99,68,61,44,83,56,10,30,60,98,91,30,85,44,56,13,0,12,90,91,60,42,23,11,73,51,4,16,13,86,59,30,37,17,27
12,2,99,65,44,31,18,63,70,44,17,8,78,48,30,78,72,84,57,84,2,84,68,31,81,19,23,93,66,13,45,89,16,25,95,78,46,67,85,42,22,43,30,83,58,64,1,63,96,90,65,1,88,99,11,16,2,52,83,3,33,69,64,86,68,63,69,5,21,34,20,26,0,27,96,37,98,38,68,41,89,49,67,78,41,6,91,95,45,60,88,10,32,98,26,10,76,16,71,37
49,91,67,62,6,79,86,46,73,55,45,24,33,45,78,51,36,69,45,9,32,42,20,25,23,28,82,5,92,48,40,78,37,41,78,94,42,88,1,29,52,43,78,28,38,7,18,51,26,32,97,92,5,38,50,41,13,91,49,95,24,5,4,90,17,69,52,50,43,5,16,11,58,26,96,57,18,71,7,54,10,83,47,94,62,5,58,38,27,15,75,57,76,68,15,55,26,60,47,95
56,58,27,32,20,48,35,44,47,27,58,54,57,46,35,58,58,82,69,95,0,56,24,93,68,51,58,93,72,96,81,43,99,56,30,15,97,17,34,3,55,41,58,5,99,28,88,24,33,74,22,81,0,82,51,13,28,49,12,34,70,90,78,80,43,90,1,29,55,49,15,96,56,5,63,75,79,63,67,20,10,52,69,28,56,4,50,12,12,63,30,56,69,6,4,85,84,97,5,45
18,39,40,78,88,74,21,46,45,89,76,47,63,0,3,99,32,76,47,2,8,76,14,43,52,48,69,26,57,44,49,60,59,33,42,30,66,64,5,71,38,76,63,3,51,39,54,43,55,68,2,51,1,16,70,25,12,96,7,51,72,95,38,90,78,69,73,46,37,56,42,45,97,10,68,78,74,44,84,28,86,10,73,16,37,20,50,48,24,61,87,96,24,87,54,99,14,88,20,39
31,53,29,18,52,48,30,11,64,83,85,69,92,84,78,43,85,71,68,68,77,85,80,46,13,43,87,94,95,95,36,58,83,83,4,75,52,42,90,30,65,17,75,43,70,59,19,46,61,50,74,58,94,63,93,59,23,52,9,44,74,40,97,82,61,23,25,68,51,88,44,3,20,98,64,34,12,95,10,20,90,8,83,30,44,2,1,1,94,61,66,28,99,28,75,55,21,60,20,0
25,86,40,15,51,92,51,25,72,64,11,73,82,46,67,32,58,11,29,83,74,15,56,59,25,3,78,21,14,11,55,72,17,32,89,20,73,10,97,65,89,66,76,37,54,75,59,47,5,27,37,5,7,88,90,25,1,93,61,28,70,11,92,84,20,58,20,0,22,29,72,82,45,9,43,64,3,27,98,96,69,12,36,75,5,27,0,57,54,81,57,4,28,77,42,75,45,75,73,18
62,59,46,83,28,57,45,95,79,51,76,11,25,99,52,66,96,17,47,81,57,13,74,90,56,8,25,2,81,53,64,70,50,44,91,85,55,81,70,0,76,50,38,23,89,8,11,0,8,25,90,18,29,0,12,85,2,12,58,44,59,90,89,76,88,22,17,31,74,3,22,53,92,64,42,73,54,95,82,71,49,12,85,3,71,5,3,21,46,58,64,78,88,44,15,24,77,72,94,67
68,45,56,41,29,98,50,40,88,87,37,50,39,24,89,74,46,29,58,82,36,13,59,52,59,33,51,59,53,31,41,54,29,76,49,28,61,80,82,37,30,50,19,29,67,52,41,39,35,9,58,12,56,53,91,22,17,14,49,11,96,65,99,87,3,69,41,27,34,68,88,16,16,35,25,36,87,9,89,72,85,91,71,63,94,11,33,83,97,75,97,38,51,14,30,36,47,42,32,68
87,49,82,21,20,9,60,95,36,46,9,15,45,56,45,80,55,39,68,76,28,36,90,43,16,17,4,62,91,68,74,77,7,28,59,7,83,18,77,75,2,16,14,32,31,12,63,37,77,68,69,24,10,97,82,94,72,98,45,57,79,79,82,92,56,59,64,39,28,84,67,99,62,42,50,17,82,59,6,96,97,78,26,96,50,29,27,59,11,46,19,84,78,15,93,55,17,70,32,4
0,24,84,14,2,24,96,80,2,97,74,68,95,73,25,64,16,98,5,3,94,28,60,20,77,80,43,81,89,71,63,87,30,22,94,82,27,7,77,13,92,22,15,17,19,50,25,23,25,55,18,68,19,40,95,88,31,49,35,99,38,65,89,68,35,10,79,98,10,26,59,82,52,61,89,88,74,33,23,55,21,99,48,12,40,39,21,21,21,32,75,39,31,93,19,42,50,44,15,11
97,26,41,73,41,0,39,91,74,48,69,21,91,60,57,86,63,16,12,59,79,71,53,14,96,25,15,50,37,16,56,3,38,50,75,50,15,33,42,72,56,82,41,28,40,40,58,10,50,48,82,97,56,4,2,69,69,33,24,80,68,34,28,88,47,50,94,95,84,29,66,17,13,44,47,38,91,92,6,96,15,42,50,0,44,73,86,19,98,79,7,91,52,93,92,45,62,39,17,58
37,57,59,0,27,40,37,39,84,56,16,20,72,55,25,32,36,95,65,52,43,58,46,96,25,91,64,37,5,24,52,7,77,67,92,24,96,54,9,69,25,16,63,27,63,65,6,81,4,6,54,72,92,23,48,27,86,94,4,74,66,14,35,67,53,64,42,98,90,65,62,6,8,40,48,51,98,7,37,74,91,42,54,51,57,64,5,0,99,68,11,40,40,56,23,26,28,48,69,52
47,93,49,39,49,60,43,70,80,14,18,23,1,39,65,38,90,65,89,62,89,19,83,69,54,74,99,20,31,15,85,60,69,22,12,27,57,60,64,11,84,29,50,14,87,9,31,63,43,17,65,57,48,84,98,47,86,65,7,80,45,41,70,12,42,10,45,87,87,51,14,42,24,9,72,25,29,48,71,40,36,48,4,47,95,35,33,56,7,24,88,35,80,89,79,82,13,66,15,55
52,87,50,31,15,60,96,85,74,55,86,44,9,91,79,66,99,32,39,90,12,88,45,88,40,85,53,37,29,64,67,30,11,86,92,79,37,21,6,77,67,52,52,7,6,25,40,78,83,99,25,16,75,8,58,81,18,47,56,61,12,35,52,69,17,38,28,12,93,57,11,62,31,53,37,50,79,86,21,20,15,84,56,62,59,92,35,11,74,81,20,67,61,40,2,71,86,53,17,16
9,19,34,56,91,28,9,87,64,99,46,48,33,51,70,45,20,17,61,97,59,49,24,89,95,10,77,90,77,24,17,22,28,8,75,82,66,83,63,67,54,3,49,58,75,7,91,67,90,66,71,53,21,36,90,81,16,41,74,84,6,11,70,70,62,7,19,69,81,71,52,83,71,31,4,25,21,58,37,26,61,92,37,40,49,94,80,33,7,30,12,29,58,30,81,4,63,60,45,76
3,76,20,98,40,66,58,58,96,50,94,64,9,50,27,45,43,36,35,51,72,89,47,98,81,45,65,25,31,84,33,69,57,78,39,36,74,53,79,25,3,37,55,63,10,1,62,81,34,11,18,11,27,80,92,19,78,84,12,19,22,62,52,62,58,85,65,5,35,34,72,49,47,89,72,94,76,95,65,16,35,70,87,3,55,37,81,68,98,27,96,56,80,23,4,23,71,97,33,86
40,0,80,63,27,75,17,38,39,75,53,22,21,24,72,84,34,24,80,92,8,53,38,67,65,10,27,94,92,50,28,65,70,53,23,94,56,83,53,5,51,38,56,98,57,77,86,91,71,48,97,68,65,28,58,84,57,87,45,8,8,75,50,80,71,45,26,60,38,17,85,13,80,7,48,24,10,68,97,22,50,29,90,32,80,94,99,55,24,19,20,44,67,94,26,58,77,76,19,26
80,41,1,92,90,75,52,30,29,87,24,39,47,76,65,39,18,24,71,24,26,97,26,8,46,33,62,10,10,11,88,7,27,79,89,60,85,68,93,98,45,80,88,65,18,16,81,78,98,27,76,48,71,46,90,69,69,66,60,79,60,9,41,97,46,66,60,8,65,1,90,33,71,48,9,33,80,22,43,72,81,29,11,65,60,21,33,19,55,39,17,42,30,79,32,5,9,40,48,93
35,23,87,6,18,88,91,5,75,57,50,10,3,11,35,53,27,30,13,65,97,57,85,8,27,96,43,38,97,88,99,81,29,73,32,38,23,2,94,94,96,1,82,16,95,1,74,91,37,6,20,80,62,60,7,30,17,77,81,58,86,93,42,17,80,24,42,29,86,75,77,81,15,59,95,78,57,35,90,59,63,48,37,11,7,72,1,51,51,89,23,50,59,72,16,86,61,27,0,90
70,15,54,97,40,54,2,91,6,36,80,45,15,9,29,59,79,69,13,75,32,60,84,25,13,17,63,43,26,54,62,38,55,49,7,86,75,79,54,91,41,26,60,86,74,20,67,52,75,27,52,74,10,63,92,73,63,53,25,48,12,50,92,5,74,95,44,8,53,53,19,16,24,36,54,64,5,42,23,54,50,53,9,56,80,69,7,95,26,38,11,61,48,98,83,42,79,32,7,35
28,36,69,44,68,13,69,97,22,2,49,16,17,81,70,29,86,7,26,98,30,97,29,90,72,83,82,34,89,99,58,40,77,89,41,12,75,15,58,24,11,28,34,99,95,53,81,74,80,48,71,15,94,81,70,68,6,4,5,36,5,98,70,53,89,99,62,27,97,56,77,33,22,8,29,62,73,67,67,13,77,64,65,82,66,12,71,53,40,21,25,54,10,63,7,8,26,91,72,90
45,1,54,96,85,80,70,46,95,57,40,96,67,76,25,42,59,13,25,27,24,27,25,70,56,39,9,8,94,24,32,17,64,90,96,41,50,25,58,43,64,52,51,14,17,51,25,16,88,55,5,73,64,81,21,16,5,39,52,9,47,50,85,27,57,75,9,25,91,77,35,48,40,52,78,83,91,46,56,44,70,68,18,27,34,80,93,17,10,37,67,71,22,70,79,25,93,84,55,90
30,27,27,58,36,37,35,92,65,24,38,25,33,90,3,81,41,87,46,97,2,54,51,63,76,7,2,99,79,97,19,46,89,60,18,53,8,47,67,11,87,86,75,68,8,3,39,0,40,42,11,24,87,37,16,43,0,62,55,8,40,98,80,68,3,39,2,4,51,94,38,58,97,66,76,57,4,37,47,46,77,50,96,25,41,20,81,53,81,54,37,9,83,46,60,52,63,49,25,32
85,50,71,11,3,7,24,31,20,17,59,61,23,30,22,13,9,66,76,76,53,27,52,38,17,67,1,74,27,97,31,49,8,43,59,28,86,82,72,3,16,51,34,4,69,43,96,63,90,67,7,0,26,98,53,54,86,3,72,35,42,47,58,34,13,64,70,24,44,49,78,9,90,19,82,59,37,44,30,89,77,66,51,73,26,82,74,38,33,48,44,1,48,32,0,48,46,63,16,76
94,64,24,72,7,40,29,82,86,1,4,8,66,28,15,79,0,36,81,38,22,0,91,58,97,95,12,87,31,46,65,22,72,10,18,89,42,24,24,33,40,3,67,75,48,38,65,39,24,99,54,33,82,68,15,37,0,92,18,62,8,34,32,64,90,55,30,28,64,38,38,41,67,61,14,92,19,98,19,59,53,92,59,96,61,72,9,50,83,0,79,90,59,15,10,76,33,56,66,0
84,97,33,92,63,20,33,96,28,61,70,61,49,18,98,11,6,92,21,77,65,79,6,87,55,46,7,60,75,96,73,46,60,27,47,80,96,3,21,10,51,95,18,60,3,69,15,93,9,52,23,39,22,56,31,32,18,53,47,7,77,31,83,42,92,74,81,48,66,19,45,87,27,48,23,76,7,82,32,87,12,8,74,62,2,67,38,94,60,44,78,61,12,10,33,19,49,87,67,8
9,2,49,55,53,40,76,49,97,12,23,76,96,75,84,64,65,4,32,57,62,69,23,83,6,97,82,70,18,35,73,60,25,19,97,6,36,51,98,24,41,31,71,2,63,59,39,52,7,24,24,36,99,71,59,75,77,74,46,38,88,8,98,69,98,99,58,55,9,44,1,39,31,80,40,86,65,63,7,46,92,75,10,60,4,90,30,39,23,11,94,16,11,95,7,5,32,41,35,62
55,81,5,0,95,11,35,59,17,10,14,86,1,16,71,69,65,89,87,18,70,36,36,28,98,51,0,86,99,34,76,45,59,16,1,6,5,42,15,43,16,97,2,76,8,27,94,30,17,49,16,52,8,92,55,54,89,98,65,91,91,12,41,2,36,47,19,29,25,83,44,91,38,5,56,49,38,88,31,36,41,91,31,73,43,47,56,5,9,95,77,16,68,82,91,26,67,76,49,97
7,74,98,34,33,80,12,3,19,12,94,14,60,33,85,29,89,26,8,78,46,97,38,5,91,49,37,20,95,48,68,91,3,74,66,30,68,47,30,44,31,3,0,45,30,60,62,69,24,64,36,28,11,62,82,70,38,12,59,9,77,35,47,97,41,67,43,72,1,82,58,91,99,96,80,93,33,76,45,23,87,6,8,0,89,60,98,0,38,80,38,13,73,41,56,61,29,50,30,95
8,1,59,84,89,95,82,98,62,37,88,5,29,7,58,86,55,45,17,37,20,56,13,51,94,82,73,98,95,6,73,5,50,27,14,47,90,33,39,71,20,55,81,86,76,11,44,58,26,27,1,11,2,8,36,16,76,2,11,32,76,92,2,87,23,82,3,41,51,81,70,33,44,22,97,2,71,83,81,87,93,63,64,33,53,89,60,28,12,37,26,91,86,15,68,0,10,25,21,52
46,71,11,67,9,22,67,97,94,22,73,82,33,97,27,87,62,14,27,94,22,10,81,67,78,47,24,1,83,87,90,10,13,40,78,78,92,58,77,67,16,21,25,46,1,5,18,2,7,20,51,87,25,19,38,8,53,97,4,38,24,61,36,2,10,59,92,82,24,20,77,17,71,27,27,84,50,55,8,8,90,34,20,87,34,6,63,91,89,80,58,98,6,16,4,40,35,53,4,31
7,58,76,10,98,68,42,12,84,15,35,31,69,44,8,49,88,77,5,99,31,5,66,10,67,74,77,20,78,61,78,76,9,45,66,25,29,57,59,45,38,84,5,53,70,47,33,74,75,94,31,80,56,99,62,46,71,16,1,74,37,60,30,17,31,18,38,24,92,49,8,88,88,56,95,88,23,70,78,45,89,22,11,94,26,58,56,90,5,58,90,79,6,1,1,96,93,83,58,99
35,77,24,73,95,69,44,3,46,22,88,12,71,5,27,65,95,23,51,5,82,36,69,93,31,60,14,11,50,61,4,96,90,44,23,23,75,33,70,59,2,94,69,76,92,35,92,97,93,93,92,7,77,70,22,22,46,94,2,87,90,96,1,80,57,38,10,79,43,38,79,58,34,26,75,68,14,52,66,59,98,5,93,50,63,44,25,89,5,54,19,15,26,39,20,4,68,64,43,9
55,61,16,50,52,91,86,86,37,88,93,38,4,6,32,52,76,61,61,30,79,20,79,96,98,84,79,75,63,41,36,4,61,30,53,89,79,56,68,71,2,3,60,86,29,49,60,41,87,7,47,33,16,29,69,2,69,38,4,41,22,10,33,41,94,85,13,61,6,74,95,95,48,56,32,27,52,64,98,11,60,96,91,59,75,36,98,96,24,0,92,54,93,18,69,12,96,70,78,69
99,72,30,29,80,9,93,69,0,66,37,56,4,30,85,74,94,58,65,19,2,56,35,58,73,70,31,60,15,9,86,13,73,58,38,94,66,76,59,40,27,88,33,96,10,75,1,20,4,10,14,31,96,92,97,17,84,29,82,54,34,58,82,2,68,93,37,9,61,14,17,40,8,85,98,84,95,16,82,84,33,17,9,15,49,93,49,52,67,55,35,70,30,40,70,42,84,96,53,3
33,88,33,50,10,34,41,76,71,17,57,62,17,18,47,4,30,20,8,22,14,1,0,83,71,21,49,27,77,64,57,20,15,96,13,65,67,5,49,0,73,26,62,74,52,9,90,58,82,99,94,26,58,74,84,50,75,7,96,95,59,16,86,3,95,55,53,81,74,1,26,55,18,15,57,69,34,55,37,52,54,99,67,31,57,10,95,86,69,80,11,24,58,73,19,74,92,9,47,66
35,95,21,74,9,20,61,73,59,59,1,87,38,32,6,22,92,34,22,21,59,62,94,65,82,82,80,54,67,90,17,68,94,34,0,89,35,84,63,8,51,50,0,54,0,81,61,0,56,53,96,81,49,18,1,3,3,95,49,46,75,97,61,20,15,27,85,11,11,33,51,65,2,63,85,67,23,44,90,38,99,4,1,14,72,84,99,4,33,1,95,52,1,44,21,80,78,60,56,97
6,49,29,16,0,6,40,40,17,20,26,14,35,86,6,21,68,28,9,6,20,39,65,53,24,10,65,14,51,40,35,50,23,94,97,89,97,4,70,5,74,56,20,42,66,84,77,62,68,50,27,23,44,21,47,32,81,14,51,65,54,73,44,91,15,70,66,16,85,92,45,67,24,82,86,1,66,85,93,21,92,58,85,49,33,4,50,42,11,45,41,17,67,55,67,24,89,82,93,58
4,27,12,82,80,64,46,19,97,89,31,53,41,23,59,47,11,55,92,43,75,8,52,94,22,74,14,69,62,95,42,29,63,52,28,46,48,35,33,24,49,5,36,31,99,79,56,49,99,63,59,50,36,85,60,56,31,55,79,85,61,19,65,31,32,31,91,94,16,51,11,5,61,96,37,38,85,40,89,32,67,51,83,32,95,65,45,76,66,6,85,17,43,19,73,67,56,77,80,63
15,84,39,40,4,63,86,87,24,12,46,22,48,40,74,9,44,16,18,17,15,85,92,32,44,42,63,9,43,70,31,12,94,14,94,59,28,13,77,62,99,73,86,93,66,1,38,40,74,6,68,34,87,7,97,75,35,10,43,13,62,88,96,15,96,85,9,17,76,30,80,19,83,8,87,44,14,14,34,78,1,95,23,93,92,57,71,66,92,82,49,28,27,65,72,97,70,45,53,18
43,35,62,5,59,49,15,99,94,24,23,55,2,30,27,93,83,13,54,21,48,93,29,52,36,81,10,57,87,6,29,50,99,83,39,60,52,64,99,74,56,82,16,34,49,29,56,63,16,19,6,51,55,9,62,31,39,91,63,81,64,87,80,6,95,99,28,22,13,29,27,77,18,61,41,92,29,35,9,25,60,5,20,56,0,96,37,64,25,87,37,22,72,66,81,20,83,70,55,97
11,24,86,97,62,80,86,25,51,83,35,13,41,34,75,82,16,24,78,91,35,2,58,59,56,41,73,54,43,60,39,66,26,13,98,28,70,75,39,24,30,38,2,70,36,67,11,15,82,67,61,36,79,91,82,37,32,21,68,31,95,90,57,96,97,64,81,16,92,19,61,34,71,81,2,39,90,26,53,68,10,98,6,47,95,98,95,0,71,47,81,83,31,23,3,16,36,36,52,60
86,75,71,74,77,26,82,3,81,67,36,28,50,89,84,29,10,68,7,11,33,77,10,86,27,36,76,26,76,23,22,16,66,84,86,54,1,30,64,99,31,92,80,44,35,28,12,16,35,28,1,7,47,16,33,8,35,96,52,5,93,47,73,24,98,93,89,84,30,97,70,80,90,44,57,52,36,71,14,62,24,27,25,92,1,52,95,62,3,99,92,14,18,13,27,84,20,50,12,84
57,55,88,79,28,16,56,15,47,49,57,98,0,76,52,10,58,33,63,42,99,38,30,81,27,34,97,33,3,28,23,67,89,88,84,34,0,10,48,10,56,0,71,60,10,68,85,68,99,62,39,98,11,28,64,41,97,28,35,50,79,54,50,77,87,43,44,83,1,2,93,37,36,71,34,4,0,42,16,90,91,69,21,69,59,2,50,15,64,24,9,59,83,97,94,18,2,90,77,81
89,59,96,3,86,41,87,11,97,10,86,2,18,65,74,7,51,67,11,79,91,70,66,84,85,28,34,5,87,55,59,68,42,65,19,53,63,11,78,99,81,1,61,58,54,57,62,28,99,91,6,80,79,45,99,29,0,59,31,35,98,52,58,13,66,45,20,15,59,70,70,82,12,62,95,10,36,10,29,33,32,39,62,95,51,39,32,54,40,3,95,87,34,99,26,10,96,98,15,36
57,64,89,7,37,66,0,4,83,21,90,12,12,91,56,36,20,35,97,63,89,95,44,94,15,73,6,65,8,24,58,49,5,6,81,10,14,35,82,70,24,16,34,79,44,57,10,82,33,88,65,57,15,64,90,36,38,10,11,13,61,76,95,57,60,48,59,59,2,16,11,88,58,88,21,77,64,43,7,82,99,32,41,79,22,45,79,17,19,74,73,30,49,93,50,70,34,10,18,91
33,35,14,68,83,45,95,58,85,85,47,79,42,77,65,45,18,35,61,0,37,97,59,92,99,56,57,49,22,52,72,40,43,32,52,79,47,95,51,62,45,2,27,79,36,68,41,55,35,17,11,93,93,71,59,15,11,72,54,53,45,93,75,88,28,43,16,44,83,50,7,37,6,18,78,75,80,61,5,85,21,55,37,82,74,8,87,79,45,54,0,48,58,19,8,18,20,53,18,13
3,9,89,80,6,42,56,58,28,80,32,20,16,58,72,1,85,20,8,69,21,61,15,59,78,44,3,10,39,46,38,15,22,74,5,57,14,25,46,62,28,73,87,62,64,29,67,23,81,46,26,68,99,17,96,94,16,6,67,96,57,89,24,10,64,75,5,54,27,24,30,72,65,24,46,85,53,76,70,39,79,68,48,20,51,35,94,4,9,15,78,36,35,86,93,21,30,34,12,6
88,98,11,56,11,25,33,4,99,48,50,34,14,56,68,29,69,30,29,78,24,92,98,74,31,97,40,53,92,5,93,41,32,91,86,97,25,8,56,3,46,92,46,16,63,15,8,75,21,99,9,55,22,62,8,11,34,60,98,1,13,33,57,20,61,24,0,76,56,24,22,70,19,49,34,0,25,18,93,54,79,5,95,32,63,71,91,38,12,24,45,39,94,47,35,89,37,8,46,36
63,43,8,89,88,42,10,79,25,55,38,31,63,48,2,37,33,68,61,11,74,51,83,56,82,21,49,74,14,11,72,94,31,95,42,1,82,16,31,53,15,11,49,44,42,21,67,54,51,76,44,82,26,60,44,23,73,60,45,33,87,22,52,2,35,46,52,48,89,38,79,57,90,94,4,3,50,39,92,98,27,5,1,7,17,4,18,42,65,83,24,8,23,33,28,39,28,30,65,72
62,20,89,88,26,31,92,15,32,90,63,5,93,6,24,22,80,94,35,94,47,96,2,86,20,91,35,10,65,8,98,16,43,11,42,78,56,28,81,12,76,35,27,81,63,30,49,0,81,78,86,14,70,26,91,3,37,24,61,71,87,72,67,80,94,30,28,14,36,84,42,67,95,66,1,32,34,23,51,60,41,1,12,56,64,4,22,56,50,60,3,18,77,38,60,61,29,94,62,25
