47,47,42,56,79,80,73,56,48,67,72,85,92,3,73,76,64,24,27,62,48,50,85,32,72,78,27,40,86,57,58,4,65,12,73,42,19,71,12,44,90,53,62,81,5,69,64,50,97,5,79,64,68,56,79,98,19,38,98,83,83,36,17,17,10,68,43,45,68,40,99,49,6,19,3,64,99,42,51,37,64,38,45,5,34,78,56,94,4,56,91,83,36,64,46,90,44,44,20,62
45,32,70,62,62,58,9,1,63,70,23,64,42,33,23,50,99,16,98,53,0,1,2,47,8,8,94,42,50,80,13,80,19,65,72,70,95,26,19,25,89,65,96,81,33,70,71,79,71,66,46,29,88,60,44,96,96,78,81,49,96,55,53,96,17,80,10,83,58,93,90,20,92,79,74,88,10,96,16,39,65,31,75,92,10,93,36,45,88,17,75,31,81,41,68,86,96,13,72,88
77,78,21,1,4,23,97,3,45,47,99,95,82,21,46,68,4,37,43,27,62,32,39,93,39,22,75,54,59,0,98,90,26,86,76,45,58,11,88,27,27,60,30,95,37,62,76,79,52,11,15,2,97,97,15,73,45,63,33,95,91,9,76,35,43,87,87,68,42,21,44,45,74,38,31,71,34,79,95,20,40,4,38,1,11,78,77,33,19,32,2,41,83,16,41,77,74,12,62,57
75,59,57,4,28,34,34,78,83,97,59,35,22,91,32,62,72,33,41,72,89,40,6,46,24,0,50,6,5,70,78,49,70,39,59,52,55,11,57,52,37,6,74,53,0,45,95,86,41,4,41,14,51,95,78,16,98,91,99,88,62,80,2,8,34,34,21,61,96,90,62,11,15,11,90,44,84,32,73,64,14,56,19,27,81,34,77,92,20,63,76,66,79,99,23,49,8,84,88,75
72,73,20,25,70,40,88,50,24,31,57,50,82,77,88,15,95,56,7,57,98,58,8,9,46,94,12,25,31,69,72,66,45,47,56,66,89,64,68,90,95,4,7,5,57,19,84,99,21,37,13,64,33,46,80,31,2,62,37,43,16,93,13,83,5,57,60,12,5,17,90,72,28,87,4,0,76,46,31,5,63,42,98,73,85,48,64,66,46,5,38,45,78,36,67,60,19,77,90,93
21,46,13,52,89,40,31,36,91,77,69,7,73,30,54,63,37,32,16,48,44,42,87,28,70,17,57,55,82,43,61,57,19,6,78,34,45,96,36,21,57,94,13,68,67,50,1,63,22,82,76,51,63,70,97,31,8,22,96,55,60,18,94,38,7,79,17,18,87,78,72,2,15,28,20,32,57,69,28,96,39,70,31,94,91,91,99,40,11,38,76,20,56,2,12,62,78,35,10,97
37,87,53,84,44,22,42,31,15,11,98,48,49,36,14,45,80,61,98,32,55,16,81,31,85,44,67,97,28,51,13,50,10,26,13,23,29,22,54,30,58,69,67,93,95,64,73,45,37,99,24,78,89,33,2,10,81,11,87,69,96,60,61,21,18,60,20,66,61,34,38,75,68,15,60,99,6,49,0,68,44,49,23,84,97,73,61,55,79,59,5,56,82,0,91,14,13,16,80,86
57,27,52,60,82,11,47,60,33,21,78,84,96,32,87,95,54,69,96,33,63,65,36,34,71,20,11,17,87,58,15,27,52,37,89,80,65,91,51,54,13,22,81,75,97,51,22,34,96,15,20,44,32,96,52,24,23,55,52,82,64,63,76,68,23,64,64,83,47,59,85,29,5,62,55,7,15,78,22,7,61,88,12,4,16,61,70,50,81,79,48,94,76,10,24,2,21,96,27,1
9,58,27,10,78,99,81,79,90,74,10,79,22,23,50,21,22,31,52,48,14,59,41,91,7,84,49,8,95,97,8,2,20,40,88,45,44,6,42,4,6,66,94,45,97,74,88,83,30,95,44,77,97,59,60,31,9,80,62,64,77,74,8,63,70,82,48,70,54,31,60,80,71,51,43,50,70,16,39,95,76,52,22,10,35,30,25,5,26,30,64,40,90,37,47,38,21,31,43,76
64,58,29,33,45,80,20,50,56,72,30,96,60,14,68,42,39,50,71,89,70,31,96,84,42,5,13,41,39,51,70,16,67,47,38,9,89,54,45,84,4,60,27,90,18,6,76,83,78,5,12,56,21,86,75,41,34,17,89,7,46,11,40,73,19,6,78,34,69,8,55,45,34,26,76,37,62,87,54,46,87,20,10,68,43,8,88,15,86,50,52,36,8,11,17,24,47,34,35,27
6,94,1,37,56,84,14,57,20,49,80,46,63,83,42,83,45,28,36,54,49,73,66,57,39,94,74,17,72,81,75,25,4,21,39,99,37,20,57,10,60,93,8,45,97,54,16,39,61,70,89,37,40,64,91,32,97,60,2,16,81,85,11,54,67,28,9,69,39,3,37,29,62,51,1,12,62,89,39,50,68,39,41,45,38,76,47,23,40,29,97,56,10,0,71,87,92,63,12,44
6,85,33,72,63,6,47,78,82,88,88,35,6,2,16,9,68,57,29,92,67,62,31,38,25,52,31,81,97,71,54,95,27,66,51,97,61,78,79,72,96,99,23,7,84,52,68,10,45,55,34,93,85,19,5,61,15,34,62,43,83,48,82,39,42,82,85,87,93,55,28,70,16,17,60,96,40,16,63,96,6,97,98,5,12,14,90,54,79,71,89,33,87,84,85,39,34,0,83,2
11,82,6,44,79,20,87,76,88,87,36,59,10,53,73,89,31,6,7,97,87,77,12,63,47,66,69,25,51,78,67,43,40,51,33,85,89,63,31,85,30,44,12,82,54,54,78,35,50,88,30,89,71,92,91,9,25,11,1,54,74,34,3,28,82,97,74,2,93,45,33,97,76,63,73,34,17,11,2,4,73,2,85,8,44,46,94,68,87,65,49,22,7,42,32,39,58,4,16,10
76,51,61,75,8,13,9,34,92,2,9,1,0,72,75,55,53,74,56,2,51,36,70,64,69,72,30,22,89,52,31,86,57,57,83,39,40,21,63,31,19,69,99,61,50,0,45,61,19,72,50,61,23,86,19,37,65,10,9,23,53,30,20,26,25,56,30,70,18,55,52,93,49,13,80,68,29,85,81,64,78,43,24,88,61,54,32,53,30,34,32,65,60,50,50,13,19,10,76,62
32,56,19,95,94,58,99,18,44,36,93,48,41,73,98,7,87,53,13,7,45,1,93,9,92,59,1,24,96,3,3,73,96,27,4,46,39,80,73,27,23,43,76,19,4,68,79,54,51,41,91,24,89,59,74,13,87,57,5,15,7,53,64,62,52,9,15,6,24,83,74,56,42,74,71,63,52,17,24,38,24,2,97,23,79,4,59,78,19,37,19,97,81,87,14,93,99,25,89,66
56,75,78,71,46,8,93,72,93,33,38,69,73,62,51,22,2,71,30,41,66,94,74,23,1,93,79,58,28,32,33,52,3,44,20,70,25,33,54,32,62,30,10,1,20,36,66,95,67,74,69,81,6,28,34,77,16,98,21,21,5,33,87,85,95,49,54,8,88,66,18,85,60,37,43,85,76,65,25,70,18,12,2,62,69,12,92,26,1,48,57,46,81,52,23,0,53,36,10,17
51,66,2,3,90,30,3,57,73,23,4,56,46,92,19,64,18,1,70,63,13,73,95,74,24,22,58,23,4,27,25,97,58,49,25,48,81,8,31,29,71,2,43,17,91,20,64,52,16,60,66,80,24,66,34,88,26,14,71,78,5,0,66,85,69,92,95,14,96,1,19,85,93,49,51,1,70,38,11,88,49,32,92,68,17,87,55,44,62,64,62,87,47,25,67,99,97,62,85,77
68,60,47,42,53,60,99,83,39,95,14,34,68,25,66,96,53,21,79,74,58,17,32,36,83,95,70,69,32,12,14,46,56,64,31,62,10,64,7,19,57,67,82,88,77,80,94,83,3,29,95,58,21,17,0,13,24,14,24,82,47,53,14,17,57,39,34,31,4,4,27,51,73,6,23,28,24,33,60,83,99,2,34,28,99,27,82,95,20,78,80,66,23,18,77,26,54,75,53,44
35,20,12,53,98,72,53,65,56,18,98,6,2,35,83,17,24,99,19,58,51,75,20,45,46,74,32,92,4,57,36,41,15,81,69,34,76,73,75,72,39,10,26,36,88,32,13,15,92,49,13,34,6,1,54,76,1,21,66,52,39,57,2,18,0,54,19,49,25,77,74,71,44,74,15,10,92,68,57,68,47,6,70,50,20,76,59,53,17,84,71,42,58,12,45,32,26,40,32,31
22,60,42,84,99,12,17,28,39,81,19,63,65,58,22,63,46,7,95,62,60,46,87,65,93,91,15,17,97,82,14,56,86,13,7,65,92,35,29,58,76,29,58,24,75,68,91,13,0,8,54,33,36,23,11,62,65,93,93,71,81,57,77,31,66,66,44,12,11,8,54,63,76,14,11,44,71,96,75,35,69,13,95,44,39,84,14,12,58,17,67,85,31,20,55,2,53,61,43,92
76,82,72,4,10,30,59,13,90,30,49,42,10,91,47,87,51,1,64,44,75,27,20,39,85,87,54,86,93,7,54,30,51,90,47,84,39,30,56,13,12,31,18,49,6,27,10,24,50,8,22,26,84,42,77,65,0,43,61,94,18,88,54,56,17,51,36,68,63,62,2,18,73,87,80,98,57,27,28,56,66,87,31,6,31,64,82,47,28,59,64,96,85,85,22,91,40,69,82,28
57,26,19,82,62,77,25,34,89,52,37,44,82,6,67,31,37,75,7,6,14,91,92,44,69,60,92,16,41,41,30,28,1,46,69,52,13,93,64,68,35,78,64,19,49,80,66,46,81,89,60,68,28,52,72,52,91,21,22,74,48,18,14,31,96,70,85,77,11,28,30,26,50,37,94,8,45,9,89,86,56,60,24,67,43,6,52,94,71,66,73,89,73,21,56,50,38,33,91,23
69,17,6,29,79,13,59,18,85,70,11,4,5,45,81,26,80,23,88,98,76,78,85,97,9,5,11,64,10,89,26,76,13,52,44,72,85,97,35,2,41,66,61,64,41,80,85,37,33,90,93,46,54,1,81,78,26,38,0,22,92,72,32,90,16,82,4,76,50,91,45,45,49,30,77,97,99,57,4,5,8,96,10,3,55,58,79,37,1,33,97,80,97,12,3,51,15,54,67,93
94,45,58,92,40,41,25,80,1,68,76,84,55,91,99,24,80,7,41,48,3,65,24,61,5,39,40,98,88,41,80,23,98,85,66,89,48,11,60,37,27,36,71,60,60,23,33,39,75,86,72,29,78,19,13,6,39,38,3,83,13,94,87,57,5,85,37,18,84,49,63,91,46,87,22,91,5,82,63,41,56,44,51,67,79,78,94,99,80,85,51,3,33,42,73,4,88,2,59,38
64,10,40,8,34,84,17,55,76,47,57,86,26,57,72,54,83,62,73,71,83,52,61,28,15,68,52,15,99,64,59,73,76,3,61,93,70,18,96,71,87,11,43,21,70,49,17,66,80,32,41,91,25,79,5,40,45,80,74,87,37,79,2,68,64,27,29,57,62,11,34,4,52,84,78,83,39,28,79,16,92,31,7,79,97,14,83,50,77,59,59,52,2,47,28,21,56,7,97,54
