67,22,27,48,54,67,39,78,4,50,44,51,38,39,32,68,98,37,55,96,88,29,98,5,54,32,82,30,84,97,77,90,20,30,82,73,3,49,94,76,77,39,27,99,78,91,96,60,76,48,88,71,22,54,28,82,56,28,84,2,30,40,82,47,51,46,18,85,86,51,41,61,36,98,89,56,34,37,63,55,22,15,88,83,0,29,58,87,82,31,27,5,13,6,92,53,61,0,11,94
48,16,95,39,46,35,81,70,73,76,9,53,96,17,79,41,83,34,80,4,46,96,13,10,6,38,50,76,80,84,9,18,37,74,58,64,96,19,64,12,44,84,1,46,1,3,62,92,70,9,62,17,58,72,60,78,84,10,6,13,85,16,89,58,20,3,67,43,68,49,60,87,50,88,92,27,87,12,4,57,22,42,23,23,32,1,0,92,27,20,62,66,73,75,98,89,22,72,66,0
44,22,43,26,24,13,74,70,53,76,61,96,3,33,9,0,86,91,83,38,41,74,47,53,30,90,44,8,74,78,19,63,58,29,40,22,65,24,27,53,63,88,41,20,48,49,34,90,62,96,23,82,75,58,44,29,1,59,92,83,77,71,70,40,44,87,84,99,90,59,47,43,1,83,37,58,33,12,87,36,50,51,75,0,27,89,71,98,95,98,49,9,94,4,54,92,77,55,22,60
79,35,1,56,87,82,4,98,47,8,91,34,20,41,8,1,73,23,30,40,14,37,39,75,94,77,20,37,68,85,18,94,19,84,14,21,85,68,26,31,10,87,40,76,62,76,20,13,37,28,74,92,48,67,54,25,84,81,84,33,3,70,72,41,55,50,54,80,31,9,60,94,69,47,40,87,38,68,49,0,13,16,11,4,83,25,11,42,33,98,53,71,5,57,81,68,26,37,65,7
37,62,53,95,20,45,4,73,31,43,7,89,0,51,93,6,73,41,41,63,40,3,29,43,81,6,64,20,56,5,62,29,19,82,29,37,17,41,92,24,16,12,76,1,32,57,11,89,69,51,4,32,94,75,34,85,33,94,21,13,50,65,43,25,65,70,68,85,97,79,60,95,31,84,30,72,1,45,78,53,78,82,17,72,74,44,61,38,24,37,32,3,24,35,42,26,8,97,51,71
54,35,79,6,51,85,4,77,12,5,62,18,78,38,7,0,49,24,58,24,46,53,10,61,53,85,95,53,2,43,77,54,28,81,30,57,88,59,55,1,12,7,47,4,32,44,90,64,59,8,72,61,26,72,54,19,42,37,12,79,48,61,6,59,26,81,21,92,78,37,9,67,31,20,8,72,3,23,18,63,95,89,81,84,22,10,20,6,26,73,7,21,70,91,63,22,81,74,20,72
41,83,4,4,74,49,66,84,93,15,52,46,22,49,95,29,89,50,73,82,94,78,82,5,48,59,42,14,85,42,50,15,85,58,67,24,43,12,98,70,73,13,43,1,47,61,39,76,3,44,16,35,69,60,67,17,99,71,29,72,92,43,40,39,89,69,43,34,46,66,21,21,67,24,67,7,18,21,0,62,68,49,97,44,44,35,70,72,57,59,32,68,33,59,55,67,19,60,3,16
42,15,58,89,3,29,88,85,28,0,56,57,92,20,53,62,63,51,85,19,16,42,5,13,10,76,60,79,30,80,43,91,76,7,43,55,73,95,87,18,5,48,37,95,71,54,10,29,89,84,38,8,6,4,74,24,79,15,38,47,35,8,43,90,83,17,30,13,16,91,75,8,92,92,44,71,69,2,42,96,34,97,78,64,40,6,59,8,13,20,19,52,36,61,40,71,16,23,41,65
10,72,13,8,78,35,9,61,30,92,37,60,91,8,25,4,7,35,22,63,16,95,81,76,66,22,57,95,58,72,52,89,30,34,19,93,66,39,23,85,6,57,85,1,52,84,71,11,1,52,21,10,27,12,97,53,17,48,22,81,74,19,1,59,60,66,79,93,81,62,92,55,70,80,80,10,72,64,99,9,80,67,67,64,34,63,18,66,53,86,76,82,95,85,82,46,96,15,8,89
22,81,58,76,60,38,53,32,3,21,94,42,2,79,40,67,74,43,51,67,18,76,17,2,50,15,56,22,31,46,99,56,62,76,70,46,5,78,21,74,63,68,76,6,29,34,33,36,75,98,43,52,0,75,99,52,66,11,95,80,19,58,19,8,85,83,47,43,5,72,42,73,37,75,69,34,68,44,73,82,56,79,59,89,8,34,2,77,64,74,7,78,65,7,68,14,62,14,47,22
92,65,66,29,67,83,1,76,78,33,88,6,34,5,43,7,8,37,60,65,0,60,79,38,9,90,14,49,77,13,36,47,59,61,93,98,49,72,31,46,77,30,6,92,80,89,95,1,9,73,19,59,69,1,48,67,31,2,37,75,91,8,55,22,0,74,77,87,6,78,24,7,36,7,72,40,35,59,82,86,20,54,42,76,23,29,22,37,83,99,74,53,4,7,36,72,41,50,8,33
