[80,2,95,89,43,39,5,64,25,6,0,26,14,29,91,67,72,40,99,22,70,38,5,80,47,17,48,66,88,70,28,63,84,86,39,60,73,30,79,81,89,48,41,33,9,64,88,67,63,43,91,57,19,47,85,41,2,92,95,3,50,81,67,89,30,92,4,7,10,73,38,20,93,77,85,21,63,44,7,93,2,40,54,45,61,37,0,23,6,91,9,74,13,35,28,57,18,87,98,82]
[90,83,4,49,83,28,43,85,97,77,73,11,44,85,72,83,67,98,88,49,80,71,68,65,22,76,89,18,44,7,29,60,72,38,23,4,60,42,68,91,2,15,22,36,43,66,78,66,74,36,40,38,78,80,87,30,61,28,95,20,1,72,18,93,36,81,71,46,33,30,91,16,27,46,2,4,86,13,99,51,21,44,39,84,65,12,75,33,57,75,34,95,35,47,56,63,95,51,46,61]
[68,85,8,59,15,33,29,35,33,93,23,42,49,70,98,19,22,41,11,92,90,80,25,83,75,60,20,36,21,86,6,7,95,93,91,50,95,70,74,74,83,35,71,47,61,74,29,13,23,27,79,5,78,53,34,45,18,13,17,37,97,28,17,99,36,49,69,74,50,8,71,43,38,21,66,45,18,28,11,47,62,97,71,44,98,92,7,23,34,81,3,57,24,31,97,9,61,82,89,22]
[90,67,6,82,79,58,19,87,90,81,83,45,28,15,35,29,64,32,43,83,4,43,10,66,77,41,92,7,56,85,2,90,97,18,37,76,74,70,41,42,90,25,49,26,44,45,80,14,74,6,64,82,19,85,91,47,29,91,99,42,49,47,87,90,28,1,52,12,14,79,62,73,86,1,79,2,98,26,94,7,59,9,22,0,73,74,62,58,87,55,25,75,33,27,46,58,7,47,10,54]
[42,18,8,86,88,54,89,3,57,96,30,27,59,15,20,24,12,20,10,60,1,27,90,68,18,50,64,42,77,55,77,98,36,6,48,33,28,85,29,71,39,65,47,11,30,91,52,57,37,39,12,97,33,28,10,15,7,72,27,31,3,76,37,65,80,45,85,17,19,66,42,42,19,18,9,66,12,17,6,20,89,31,89,85,36,13,30,79,64,56,90,76,86,56,30,79,41,47,43,62]
[36,87,37,5,58,91,62,18,93,21,46,39,28,99,44,36,43,72,64,9,22,31,49,61,66,65,27,76,11,36,29,92,63,6,89,99,92,71,24,37,29,75,49,78,83,49,26,62,35,44,46,17,17,27,84,70,91,50,33,15,8,51,52,16,0,47,54,90,12,56,96,42,84,96,58,42,85,60,72,48,54,55,95,99,56,41,26,11,57,4,34,5,5,10,60,32,35,1,56,39]
[98,88,93,94,15,52,88,97,16,59,37,97,57,60,9,98,35,3,8,4,84,66,52,26,55,71,82,39,3,22,15,98,21,13,81,45,47,15,31,26,56,51,79,23,2,20,63,57,19,91,55,76,73,3,68,13,24,20,63,44,7,10,69,76,10,17,16,34,74,55,84,23,32,74,76,47,21,49,68,83,35,79,30,78,64,47,41,48,95,22,1,27,65,86,58,24,98,83,13,15]
[86,24,53,90,11,37,0,20,7,81,89,77,0,63,94,38,40,62,98,41,52,38,72,55,77,29,44,58,85,7,76,32,68,42,48,97,3,23,11,59,59,62,45,72,43,4,93,14,30,76,36,7,28,15,37,26,76,41,52,38,56,58,86,86,51,69,46,71,39,92,6,27,66,1,50,39,42,94,10,0,54,9,23,74,49,90,67,5,74,41,78,93,93,35,54,57,56,89,99,96]
[14,65,24,85,23,2,50,18,54,43,70,8,27,88,87,70,4,18,2,59,42,72,26,49,90,66,52,24,30,18,59,72,78,89,13,5,19,13,18,1,76,49,67,36,41,3,12,3,29,35,74,97,32,84,67,12,93,84,40,37,99,91,97,64,70,61,18,2,13,30,82,20,82,36,68,74,38,89,17,93,1,2,12,19,97,83,34,93,19,36,95,1,39,90,91,66,70,84,58,98]
[62,50,19,0,1,36,6,23,74,3,84,19,99,0,77,94,64,61,88,3,36,57,95,92,26,46,26,6,0,12,73,7,66,23,13,3,37,24,83,7,72,49,44,35,77,39,9,53,69,26,66,19,74,16,66,30,94,70,74,70,88,44,52,15,2,96,8,69,94,59,61,84,59,96,93,26,17,82,71,55,82,68,71,24,59,72,76,96,10,42,66,99,57,42,54,36,64,98,47,98]
[86,67,36,98,64,56,64,88,31,7,79,25,53,40,76,93,2,73,33,11,59,98,13,75,77,3,86,62,64,77,31,85,91,97,76,84,69,58,23,65,95,42,39,89,4,93,12,62,78,46,61,89,50,74,34,64,52,35,50,8,50,14,34,37,31,57,25,21,4,69,87,31,22,31,97,70,51,42,74,27,43,22,32,0,27,60,59,9,4,95,3,9,6,41,1,58,33,54,99,42]
[66,7,89,4,55,39,37,47,61,25,24,2,83,49,98,0,84,68,7,19,5,3,80,16,72,79,22,69,41,41,3,71,67,65,37,95,24,41,88,33,19,44,88,49,67,0,68,50,69,5,0,64,43,52,81,86,87,52,71,29,27,73,68,48,46,39,87,16,20,37,32,60,56,24,71,79,95,62,53,70,71,41,32,98,6,37,39,74,52,84,49,2,6,38,98,24,4,5,87,60]
[78,40,27,40,40,38,17,53,82,69,50,11,8,36,7,40,7,98,82,40,0,88,25,0,0,72,3,36,65,70,94,95,58,68,77,64,54,95,10,63,35,97,68,80,55,41,55,12,4,99,29,71,52,29,69,75,64,59,39,91,78,29,62,63,50,22,38,80,17,93,63,35,70,76,96,71,15,79,80,76,32,84,22,12,71,81,28,54,99,75,18,62,38,87,66,96,83,59,84,79]
[78,88,32,46,15,13,64,35,1,15,19,40,67,97,13,16,66,3,0,46,74,84,92,44,3,21,21,39,24,29,9,3,91,78,73,87,61,30,84,68,1,76,23,44,60,77,53,61,55,24,59,6,64,6,25,70,64,38,55,12,42,89,90,12,70,10,67,12,29,30,98,47,60,22,97,19,28,90,20,9,11,95,57,31,18,20,40,38,97,67,1,78,81,59,55,4,85,81,21,95]
[10,76,60,10,76,86,0,25,62,86,0,71,39,40,40,77,36,24,42,62,66,3,82,74,12,35,71,48,58,97,87,20,64,10,23,31,82,67,72,76,6,74,70,39,1,31,66,31,72,92,23,52,19,42,70,64,31,32,92,25,59,17,98,33,80,38,63,16,59,58,41,34,2,71,85,53,87,10,67,11,33,38,59,66,39,41,53,7,83,44,12,18,70,10,5,44,46,37,56,15]
