28,97,26,25,64,90,70,98,64,2,76,71,12,96,86,92,95,8,27,4,61,86,92,44,77,18,36,93,52,32,58,49,20,73,98,84,57,57,45,47,97,80,66,70,29,1,29,64,83,21,7,96,11,21,57,59,87,71,26,17,6,84,0,37,30,44,55,97,4,21,41,19,85,85,90,6,12,48,39,45,55,83,14,47,13,12,97,99,29,50,36,22,80,48,54,60,13,17,25,56
74,67,46,92,67,27,99,69,63,57,15,11,50,2,40,93,15,46,84,77,96,79,38,31,48,64,5,53,93,82,96,15,25,99,68,28,28,96,87,93,80,5,77,21,25,33,40,99,93,16,59,8,39,70,72,89,96,52,36,37,43,26,67,23,74,56,16,60,27,50,16,80,96,60,10,68,84,2,8,91,86,57,33,65,71,83,58,18,34,61,36,95,51,16,87,49,66,78,61,79
12,15,67,1,64,20,49,79,50,7,94,75,64,81,94,20,71,17,23,52,88,43,15,61,24,93,88,44,3,37,71,38,0,24,11,96,27,47,94,95,95,49,51,18,74,17,90,88,96,50,0,2,36,37,19,33,27,26,50,0,54,54,3,93,7,49,70,86,48,61,2,96,60,45,10,12,20,12,38,54,54,81,69,55,60,95,95,67,55,33,92,85,64,41,88,15,20,26,78,53
77,85,40,89,77,85,80,21,58,15,33,2,68,77,86,61,2,13,32,88,5,71,15,95,27,77,18,1,72,87,96,99,16,31,8,79,89,70,10,49,68,57,27,83,58,12,50,4,28,92,0,40,64,32,79,10,53,6,77,95,31,64,80,19,27,52,34,70,20,16,26,41,66,66,57,74,77,40,63,98,56,80,37,35,93,48,36,71,36,17,70,4,71,17,86,45,41,51,59,53
91,35,16,51,80,91,85,87,37,18,11,81,85,68,11,4,3,71,98,28,70,65,40,45,47,26,45,81,5,4,34,97,38,54,46,5,6,35,66,61,9,50,54,75,31,24,84,48,7,64,56,91,94,46,55,54,41,58,66,15,81,44,15,50,28,39,78,70,96,71,85,13,70,4,46,6,77,53,22,86,17,49,31,11,27,77,64,2,33,95,17,63,40,95,70,51,66,12,17,26
11,58,96,11,43,40,69,69,81,10,24,12,12,16,87,53,3,85,21,26,28,47,62,22,90,35,72,65,67,43,43,85,65,37,50,58,21,26,56,20,90,7,66,79,16,71,72,15,25,39,97,90,54,67,13,43,27,7,20,12,8,6,63,24,35,35,79,63,15,93,99,72,48,33,73,62,38,52,62,82,84,6,89,81,30,51,57,50,38,28,34,75,44,71,15,1,5,92,51,54
78,11,34,79,99,91,84,91,66,56,36,19,42,82,27,88,8,91,55,35,5,48,39,59,60,24,17,50,80,41,27,26,13,7,25,71,47,78,11,11,35,51,23,9,78,60,86,11,9,23,83,74,95,67,58,20,31,98,54,54,30,29,34,12,21,0,83,2,28,61,27,69,37,53,7,76,92,20,30,89,57,15,13,79,52,11,7,41,30,53,30,81,16,28,85,4,5,43,29,90
94,48,71,62,21,30,7,0,44,48,59,27,59,95,16,35,32,35,98,95,24,13,8,83,83,35,78,49,82,77,79,99,85,72,55,34,19,62,29,25,26,3,70,88,4,43,93,60,79,48,88,90,86,86,97,72,85,69,83,36,4,16,76,31,89,49,55,17,14,53,75,99,86,74,78,82,91,6,28,80,21,4,84,5,40,55,90,73,87,51,11,56,62,89,22,87,86,1,4,26
95,31,34,15,71,11,75,62,17,70,13,74,58,95,98,65,61,62,8,68,94,40,19,22,80,28,67,80,60,78,57,6,49,39,38,84,35,97,62,27,29,69,60,58,19,3,27,90,29,89,70,91,56,41,42,34,35,17,68,96,67,20,22,64,33,7,38,98,13,29,70,87,52,5,24,9,38,27,94,99,65,46,38,85,43,25,32,72,99,11,65,93,63,10,51,77,86,17,87,89
98,54,15,67,73,32,58,41,44,92,83,41,93,59,50,2,14,76,45,51,63,96,53,18,36,44,57,17,33,2,66,69,52,53,10,86,5,75,46,88,41,56,6,63,16,5,76,55,44,87,6,0,4,11,93,28,55,91,87,3,62,99,44,78,56,89,89,34,59,54,60,0,77,47,36,62,27,52,16,38,87,37,65,54,65,27,53,25,10,38,66,36,96,18,60,41,58,98,94,40
