63,32,47,77,18,81,8,90,70,49,48,32,17,96,70,16,69,75,63,13,68,82,30,47,79,81,63,35,71,76,25,98,78,4,89,0,28,40,79,27,80,33,4,1,0,66,39,87,80,87,50,70,20,21,96,56,63,91,96,48,64,16,97,36,63,25,17,21,25,58,17,77,37,33,34,60,44,36,23,24,80,97,88,52,64,99,30,79,4,47,93,83,23,49,62,65,31,1,94,40
5,54,81,51,22,43,76,51,59,1,58,6,53,73,25,70,37,2,69,81,6,6,27,31,93,59,80,86,98,53,85,30,20,33,75,62,71,37,76,45,51,61,88,22,78,94,87,84,15,1,19,98,2,21,90,36,92,42,67,70,23,74,74,74,42,94,11,97,43,16,87,47,79,81,2,56,36,38,8,98,90,73,7,50,23,94,62,43,45,51,68,86,62,26,45,83,68,13,54,33
51,56,97,71,62,16,31,80,50,7,69,32,47,73,6,68,94,66,95,62,4,98,54,90,44,34,49,27,76,31,91,38,78,45,77,99,46,59,95,33,65,31,14,35,8,74,81,8,26,33,0,67,1,9,73,22,12,73,88,41,63,3,86,0,57,91,25,54,38,56,82,51,52,8,39,73,74,95,89,84,36,19,87,81,68,95,94,1,87,57,80,46,45,6,8,6,31,10,31,67
45,82,13,72,79,75,95,64,94,92,98,70,16,20,30,48,1,5,12,76,29,5,33,0,91,67,39,49,33,86,32,68,69,35,31,14,92,16,59,31,6,18,30,38,65,91,85,8,65,53,31,50,97,24,33,16,59,31,10,28,42,55,87,45,25,47,88,62,41,83,55,2,87,72,11,61,36,94,18,97,42,42,7,32,55,68,50,3,23,17,62,32,11,24,46,32,9,22,9,75
66,80,99,34,10,3,44,43,92,84,99,4,49,33,85,14,45,7,30,20,93,97,41,9,19,59,95,91,17,69,41,74,88,3,51,29,89,46,37,24,73,96,53,39,31,85,32,51,84,83,59,67,99,87,74,19,95,46,75,52,60,20,40,79,2,28,78,25,82,81,11,59,25,63,64,36,54,91,60,40,38,98,41,32,91,93,57,37,74,90,50,41,40,6,42,21,33,67,89,84
31,65,61,25,33,70,56,94,20,58,18,9,35,81,82,72,55,4,94,79,57,24,87,29,20,55,64,33,81,19,72,96,38,25,91,94,35,55,76,57,35,63,5,13,78,64,0,49,25,38,42,27,28,6,80,20,0,0,93,95,37,6,99,88,74,98,61,41,19,87,30,89,21,92,45,37,52,67,72,13,79,86,8,27,2,41,55,47,92,64,61,3,49,70,93,37,14,19,52,15
53,46,88,87,44,48,2,97,56,42,86,22,88,33,97,80,84,73,49,20,4,39,5,4,86,24,7,5,68,96,95,92,71,28,67,77,62,52,9,96,11,28,42,18,55,78,63,81,29,2,73,29,60,22,48,54,16,80,21,73,27,58,66,59,64,1,22,17,37,58,13,7,65,39,55,49,66,14,24,79,93,95,69,40,45,64,42,95,82,99,87,38,66,16,98,1,86,32,67,70
47,18,94,30,89,66,2,21,8,36,15,74,85,90,71,15,25,94,67,28,93,35,57,55,3,55,61,33,25,83,52,76,90,91,25,80,75,40,91,79,9,76,1,73,13,13,84,97,93,51,40,48,56,56,2,20,13,2,50,48,26,56,70,75,68,77,69,66,52,38,34,48,8,87,49,45,96,90,4,95,1,39,76,53,20,4,71,69,8,5,94,94,37,61,28,47,20,37,34,36
83,29,78,47,31,52,39,10,47,7,7,79,49,51,23,44,28,70,80,78,24,45,87,15,53,44,92,13,90,30,20,13,53,67,41,27,49,87,47,15,33,82,92,7,29,43,1,93,21,22,41,40,4,65,72,22,86,90,88,11,81,88,16,54,58,29,21,86,98,17,17,41,15,17,24,33,62,97,91,71,94,3,89,14,58,82,49,4,29,15,41,27,3,16,37,7,81,99,95,96
30,2,90,64,93,81,87,43,98,39,0,47,8,15,30,83,13,3,2,80,46,99,63,48,11,25,23,19,59,97,30,95,69,85,90,27,89,66,53,8,58,69,17,13,14,80,38,73,29,81,28,11,16,6,78,22,73,88,14,55,43,43,24,29,3,42,3,79,14,12,89,76,83,18,48,60,69,43,33,71,82,91,98,5,88,0,1,93,93,84,95,70,6,36,79,28,40,93,27,19
26,70,85,44,83,70,47,45,21,52,13,14,36,69,21,25,97,85,49,98,11,10,65,50,87,54,76,86,32,75,13,57,93,26,83,42,40,86,13,51,33,67,45,72,35,88,87,0,4,93,10,19,43,33,72,77,79,19,15,30,23,76,1,87,20,27,60,8,60,21,43,92,33,52,16,55,7,39,10,18,64,63,84,70,17,61,41,83,61,93,83,48,65,27,88,21,39,40,27,85
