[24,41,29,69,86,59,90,90,37,41,55,44,14,89,22,5,41,75,53,71,50,56,39,76,91,24,17,37,50,78,76,77,3,99,8,67,4,75,79,39,3,36,12,23,50,83,66,37,11,97,84,18,62,39,58,95,71,22,63,95,48,46,2,9,76,50,48,95,40,70,80,13,7,81,75,37,41,10,83,28,48,25,34,65,98,50,51,89,43,91,56,67,96,80,19,46,54,21,64,2]
[16,60,79,9,94,7,72,63,22,40,80,0,9,58,88,51,89,95,35,90,75,26,5,3,46,59,9,15,37,58,49,67,71,30,86,1,47,75,64,79,6,27,67,95,53,2,55,96,60,24,14,28,33,56,56,87,51,4,38,59,7,4,19,59,52,8,3,15,67,45,82,77,2,83,57,14,94,86,5,6,12,67,22,86,0,95,94,26,50,47,7,17,11,7,26,89,92,89,26,66]
[46,69,22,11,1,16,26,31,94,9,87,15,57,72,37,21,53,54,9,16,2,78,36,52,85,99,55,64,78,14,43,45,52,92,40,89,11,21,50,0,23,68,40,64,26,63,28,44,94,73,80,60,8,43,39,83,25,49,41,90,11,48,85,57,81,93,21,44,25,75,80,76,95,38,92,20,83,28,3,3,56,93,88,24,48,24,58,76,51,20,32,20,95,89,41,3,54,17,24,64]
[66,40,65,3,27,90,27,92,63,1,29,34,28,2,15,16,75,15,98,8,77,73,8,95,25,19,32,78,29,97,2,63,10,10,29,2,75,52,1,87,26,55,81,31,11,33,66,19,56,1,51,64,5,78,45,76,20,91,90,94,60,5,21,14,99,45,41,28,44,24,39,27,23,25,91,70,24,83,2,23,34,53,42,36,80,22,67,11,50,49,15,53,39,82,39,28,52,51,60,71]
[18,83,82,28,21,43,26,6,67,77,98,0,39,36,89,43,74,93,53,95,9,74,30,16,63,28,49,80,56,62,70,53,80,55,49,4,1,12,34,88,31,8,16,22,70,68,48,1,0,83,49,30,10,7,50,22,12,35,24,43,96,18,15,25,66,68,40,11,99,99,59,43,94,72,42,31,92,77,50,37,36,44,56,70,14,93,61,95,93,25,95,12,8,7,46,54,50,33,55,17]
[42,57,0,75,22,69,30,53,0,53,1,99,20,47,9,26,73,45,78,79,70,31,73,55,37,11,34,71,19,43,62,1,83,94,62,84,37,32,95,70,7,80,6,76,30,8,96,19,52,97,74,2,31,28,42,67,99,40,86,1,72,49,98,96,37,26,93,31,41,16,10,86,76,92,5,39,28,52,45,85,15,26,53,17,52,0,47,17,69,99,41,42,51,51,22,98,57,69,37,34]
[24,78,61,47,84,72,94,56,73,98,53,56,57,3,95,22,97,96,58,5,39,9,8,59,7,2,58,94,6,67,22,87,24,89,78,59,31,12,28,83,93,42,71,87,94,70,79,63,90,19,45,38,30,68,51,45,83,21,15,21,45,16,91,29,63,49,89,70,47,55,84,24,3,21,55,14,48,2,98,39,27,34,56,37,62,61,29,63,61,45,68,94,38,19,89,84,32,67,0,10]
[80,32,80,86,92,63,39,82,27,4,79,27,98,47,90,66,34,27,34,28,8,32,80,52,18,33,0,62,61,58,38,31,90,96,55,51,2,81,15,82,13,0,59,90,43,83,61,41,33,93,91,91,36,50,17,88,53,52,63,14,57,80,11,40,35,12,13,22,56,45,51,21,63,4,96,60,50,93,8,50,90,11,34,99,94,9,29,65,79,39,13,86,68,72,14,69,65,18,14,63]
[6,51,83,17,2,1,96,0,31,30,96,4,1,19,15,93,30,99,6,64,40,31,33,75,63,0,40,61,83,73,86,5,77,7,66,21,6,91,9,58,32,99,42,55,94,81,36,32,57,57,53,42,12,98,16,80,9,37,5,97,12,35,29,37,49,4,66,77,15,28,14,96,72,50,99,72,97,80,59,94,34,91,45,42,36,64,64,47,74,91,5,3,18,92,64,34,57,36,53,58]
[50,35,79,20,5,4,86,5,94,16,87,56,46,17,4,0,14,67,87,53,96,42,11,53,63,88,11,13,90,29,20,82,93,37,49,78,55,17,66,4,82,46,4,81,21,83,36,4,35,74,60,93,76,26,93,73,1,28,8,58,39,37,14,87,65,16,75,80,27,69,14,8,51,73,11,98,78,37,70,42,11,94,60,25,61,63,25,57,75,88,5,17,57,30,21,92,87,47,81,84]
[0,68,86,11,63,59,88,80,87,97,49,40,45,88,13,24,66,99,44,43,89,30,92,72,74,69,16,62,18,48,51,20,19,42,95,23,92,40,67,49,67,62,84,56,15,33,71,4,96,28,78,66,25,48,94,66,45,50,32,59,27,53,91,99,17,46,37,86,45,29,80,9,41,97,13,28,0,83,88,95,74,40,78,58,34,81,27,56,24,64,52,99,82,6,49,7,20,23,33,57]
[14,57,89,95,97,2,95,2,38,57,37,60,64,83,29,24,25,91,58,10,80,36,40,38,58,25,96,32,52,46,82,45,3,80,74,18,28,37,22,69,56,70,25,85,71,37,57,27,22,95,15,19,46,47,33,76,36,69,50,41,35,43,98,89,36,2,40,34,31,92,51,70,86,18,21,35,79,85,37,94,71,87,93,59,90,24,96,79,7,35,97,94,97,83,63,15,76,26,34,71]
[32,79,30,93,75,54,16,47,68,62,84,29,40,44,81,40,55,40,92,83,27,79,80,30,13,15,23,24,8,49,60,40,50,53,83,84,19,79,29,95,17,9,67,81,39,94,26,61,70,65,19,40,13,11,77,21,25,11,64,41,61,44,2,55,21,98,69,36,17,37,56,34,17,48,82,28,8,42,49,60,61,3,37,76,56,29,58,98,6,6,52,46,83,62,4,34,5,23,72,49]
[78,24,76,68,79,62,86,73,77,41,45,37,79,46,57,5,2,3,67,8,18,77,11,94,34,92,91,54,74,23,63,11,30,10,73,45,83,22,25,15,34,36,81,41,45,46,42,43,37,11,70,18,2,78,39,69,38,31,62,38,20,62,65,92,89,93,75,53,75,48,62,17,70,84,99,56,76,57,70,81,77,85,5,52,30,67,66,4,95,85,5,78,93,83,65,41,15,95,40,19]
[0,83,0,35,74,41,44,19,54,95,84,42,29,2,80,52,24,89,41,23,81,38,52,87,83,7,5,40,12,10,65,79,28,10,39,99,86,78,89,7,59,35,58,90,19,94,62,90,52,68,18,69,11,48,91,38,34,91,98,25,92,38,24,7,91,71,16,97,91,13,62,10,0,48,93,80,7,30,45,68,3,17,69,75,11,73,15,43,95,34,2,2,84,74,87,2,14,33,58,44]
[64,75,87,66,55,93,3,85,51,25,40,44,40,8,74,5,6,71,81,46,92,30,64,76,47,28,44,19,1,97,66,77,66,6,75,14,71,3,54,12,78,43,32,65,58,80,91,50,24,88,9,64,92,42,81,10,49,31,32,29,76,81,62,88,68,34,96,22,32,53,5,71,38,7,29,64,75,41,14,23,20,34,59,11,67,40,12,29,4,70,71,97,95,65,57,60,91,17,60,82]
[70,72,5,19,59,2,83,7,98,52,54,72,58,43,95,77,65,40,81,53,17,30,69,72,46,8,67,46,98,30,76,66,8,70,64,23,70,9,61,83,30,36,95,92,51,88,64,37,17,74,56,1,27,60,29,19,70,22,4,86,46,69,60,15,28,34,92,1,79,70,65,81,81,25,70,44,35,45,15,75,41,79,66,18,39,74,28,44,57,76,1,19,30,1,3,71,81,5,37,90]
[92,17,69,28,42,85,73,29,91,75,27,32,34,84,77,11,46,41,21,84,21,50,43,24,87,0,28,40,25,80,57,38,37,18,3,43,86,81,45,13,50,52,44,85,81,58,2,4,86,63,26,70,84,28,1,45,97,22,42,22,18,2,93,35,88,40,57,53,17,50,7,84,28,16,91,57,91,82,58,1,77,62,71,1,87,80,39,86,8,32,88,98,42,52,89,1,93,47,0,70]
[34,78,91,30,82,37,9,83,0,63,4,17,37,15,95,30,51,10,33,60,37,6,70,70,22,68,71,8,72,84,61,91,62,19,4,81,86,42,73,45,33,20,86,4,80,16,82,60,72,74,95,30,2,85,53,44,45,60,65,52,69,86,44,56,17,39,71,94,1,76,99,56,30,86,42,58,24,80,96,13,33,92,65,44,36,45,11,45,93,66,64,57,52,2,79,37,85,35,36,86]
[54,54,4,88,95,21,81,95,40,43,95,92,10,63,92,26,3,2,3,6,74,37,92,12,88,32,62,67,50,38,12,56,90,82,89,46,49,42,65,82,59,94,48,38,11,17,65,88,62,41,65,60,31,77,71,20,42,0,1,64,90,36,77,3,25,37,45,69,59,77,68,1,94,49,41,98,4,33,47,72,88,25,24,62,51,60,40,67,56,59,1,37,66,43,73,65,25,11,76,45]
[38,1,17,19,46,92,12,2,57,60,69,60,55,48,94,65,40,70,44,77,25,14,89,39,65,91,89,93,16,91,71,33,95,34,20,53,79,83,58,43,89,19,30,71,35,87,80,27,60,64,96,42,10,22,43,16,21,30,53,58,61,22,45,25,33,63,47,22,70,93,4,14,26,28,57,19,78,26,19,11,68,30,35,39,95,47,91,77,45,73,43,69,71,10,71,34,83,1,86,81]
[24,77,7,85,41,9,83,77,0,97,8,38,48,45,91,4,83,46,82,59,46,2,59,42,30,0,43,85,8,34,61,25,37,69,91,42,25,8,59,48,96,25,31,11,95,46,51,14,81,24,13,84,4,74,31,34,96,29,21,84,86,51,42,26,53,99,77,95,96,48,61,83,25,37,21,78,19,29,34,68,48,47,11,27,30,30,76,12,72,60,44,39,21,25,77,10,72,55,61,17]
