[84,9,8,97,20,17,50,34,14,51,64,3,59,86,24,74,84,58,56,16,71,88,40,13,33,94,31,76,40,59,86,50,76,73,64,28,92,48,66,26,50,30,74,42,53,90,44,58,36,75,37,92,35,11,16,76,42,80,64,95,34,98,35,95,9,78,16,38,94,36,19,5,57,24,23,90,97,16,99,38,47,22,46,49,29,20,28,19,69,18,37,61,74,59,72,49,28,45,2,68]
[78,4,14,74,67,11,9,5,13,52,4,79,43,48,28,61,38,7,87,15,88,12,50,98,70,4,46,36,42,22,84,43,51,17,90,90,7,42,12,72,59,52,38,63,89,46,35,20,34,24,27,43,48,94,38,41,67,23,96,82,93,45,37,89,44,55,58,94,91,96,30,52,9,34,0,36,5,20,58,70,76,0,23,63,14,42,11,4,67,17,95,39,27,15,44,0,20,86,52,25]
[80,27,23,46,89,55,68,42,18,41,20,49,9,84,67,53,48,12,70,73,76,6,66,54,13,97,41,58,13,16,62,55,28,36,25,41,79,30,90,16,68,24,79,77,30,10,93,34,74,58,52,5,33,71,18,78,38,90,49,26,56,99,62,77,9,74,35,99,22,44,38,31,20,20,48,32,32,92,64,62,27,61,27,25,16,70,86,21,66,78,84,19,95,64,26,83,27,97,57,7]
[84,61,30,40,53,22,98,83,94,82,65,48,91,15,29,35,96,22,36,36,82,30,26,93,95,55,13,98,46,19,48,90,90,80,99,1,53,72,17,78,57,91,76,56,66,4,50,36,27,71,64,30,31,1,68,61,28,80,96,32,90,78,55,64,87,67,37,88,95,97,82,85,0,33,20,42,92,38,48,75,49,92,96,62,7,75,76,35,25,95,99,91,47,74,86,92,28,68,55,48]
[82,57,36,16,87,98,13,80,91,39,90,73,22,27,60,87,6,93,49,7,22,72,18,52,35,75,73,3,28,40,4,88,5,50,34,57,36,56,99,22,15,53,60,62,78,35,57,17,46,2,95,27,85,58,82,66,40,91,4,64,78,76,73,85,86,83,53,56,84,10,8,36,19,24,24,89,51,94,86,53,94,60,49,59,4,68,31,14,91,58,31,55,50,3,34,65,58,16,86,29]
[8,25,14,83,34,68,43,76,76,64,58,31,71,32,74,34,16,54,13,61,88,88,99,7,0,14,17,57,17,36,45,29,58,11,31,15,21,5,25,66,45,26,21,18,76,55,43,66,54,29,50,99,58,9,4,84,81,79,29,84,78,1,5,82,3,24,26,4,71,35,26,40,81,31,59,86,58,43,68,95,84,32,36,23,93,88,53,3,63,14,59,51,42,90,76,70,12,43,67,61]
[94,44,29,84,86,49,20,96,65,7,90,11,76,18,37,3,62,66,18,28,20,90,53,95,1,17,91,47,25,80,27,88,0,75,8,93,77,32,20,53,41,42,10,3,3,83,60,28,81,46,31,5,72,4,33,5,67,30,25,65,66,23,43,84,90,65,43,99,92,31,52,46,59,96,50,7,95,18,49,43,48,54,93,36,32,9,71,16,61,77,14,69,79,3,94,85,94,12,18,32]
[92,35,32,26,27,93,32,62,55,92,8,20,35,2,75,19,72,85,80,21,94,87,87,81,51,28,76,63,33,35,11,79,77,89,15,95,54,91,1,51,79,80,96,48,9,44,30,69,89,55,21,27,42,81,85,47,44,6,75,11,4,3,67,18,64,41,84,8,79,22,47,85,34,26,90,77,62,7,79,38,26,77,50,56,78,73,21,71,6,49,22,90,56,30,83,70,61,98,33,85]
[32,99,27,0,79,99,61,67,24,19,5,13,19,29,55,97,72,41,93,95,58,10,41,26,61,73,45,35,79,31,2,10,99,61,1,60,50,63,84,4,70,86,50,94,13,43,14,36,39,30,26,31,39,99,13,72,68,69,13,54,91,81,63,22,84,90,29,33,69,83,99,28,67,60,79,4,84,23,2,92,40,67,31,86,1,56,38,72,13,59,99,29,46,39,18,67,24,65,59,26]
[38,64,9,29,34,61,94,66,95,29,73,60,99,10,6,96,89,63,30,71,67,63,44,39,95,21,24,55,11,18,71,48,0,39,2,35,76,78,36,19,80,72,23,23,17,73,51,97,57,31,41,76,62,64,47,68,70,28,42,32,58,44,30,79,13,90,54,44,30,21,70,12,75,8,1,10,64,79,1,91,42,17,55,68,4,98,77,42,65,89,30,9,30,11,68,73,31,48,73,13]
