[72,73,20,25,70,40,88,50,24,31,57,50,82,77,88,15,95,56,7,57,98,58,8,9,46,94,12,25,31,69,72,66,45,47,56,66,89,64,68,90,95,4,7,5,57,19,84,99,21,37,13,64,33,46,80,31,2,62,37,43,16,93,13,83,5,57,60,12,5,17,90,72,28,87,4,0,76,46,31,5,63,42,98,73,85,48,64,66,46,5,38,45,78,36,67,60,19,77,90,93]
[64,58,29,33,45,80,20,50,56,72,30,96,60,14,68,42,39,50,71,89,70,31,96,84,42,5,13,41,39,51,70,16,67,47,38,9,89,54,45,84,4,60,27,90,18,6,76,83,78,5,12,56,21,86,75,41,34,17,89,7,46,11,40,73,19,6,78,34,69,8,55,45,34,26,76,37,62,87,54,46,87,20,10,68,43,8,88,15,86,50,52,36,8,11,17,24,47,34,35,27]
[6,94,1,37,56,84,14,57,20,49,80,46,63,83,42,83,45,28,36,54,49,73,66,57,39,94,74,17,72,81,75,25,4,21,39,99,37,20,57,10,60,93,8,45,97,54,16,39,61,70,89,37,40,64,91,32,97,60,2,16,81,85,11,54,67,28,9,69,39,3,37,29,62,51,1,12,62,89,39,50,68,39,41,45,38,76,47,23,40,29,97,56,10,0,71,87,92,63,12,44]
[6,85,33,72,63,6,47,78,82,88,88,35,6,2,16,9,68,57,29,92,67,62,31,38,25,52,31,81,97,71,54,95,27,66,51,97,61,78,79,72,96,99,23,7,84,52,68,10,45,55,34,93,85,19,5,61,15,34,62,43,83,48,82,39,42,82,85,87,93,55,28,70,16,17,60,96,40,16,63,96,6,97,98,5,12,14,90,54,79,71,89,33,87,84,85,39,34,0,83,2]
[76,51,61,75,8,13,9,34,92,2,9,1,0,72,75,55,53,74,56,2,51,36,70,64,69,72,30,22,89,52,31,86,57,57,83,39,40,21,63,31,19,69,99,61,50,0,45,61,19,72,50,61,23,86,19,37,65,10,9,23,53,30,20,26,25,56,30,70,18,55,52,93,49,13,80,68,29,85,81,64,78,43,24,88,61,54,32,53,30,34,32,65,60,50,50,13,19,10,76,62]
[32,56,19,95,94,58,99,18,44,36,93,48,41,73,98,7,87,53,13,7,45,1,93,9,92,59,1,24,96,3,3,73,96,27,4,46,39,80,73,27,23,43,76,19,4,68,79,54,51,41,91,24,89,59,74,13,87,57,5,15,7,53,64,62,52,9,15,6,24,83,74,56,42,74,71,63,52,17,24,38,24,2,97,23,79,4,59,78,19,37,19,97,81,87,14,93,99,25,89,66]
[56,75,78,71,46,8,93,72,93,33,38,69,73,62,51,22,2,71,30,41,66,94,74,23,1,93,79,58,28,32,33,52,3,44,20,70,25,33,54,32,62,30,10,1,20,36,66,95,67,74,69,81,6,28,34,77,16,98,21,21,5,33,87,85,95,49,54,8,88,66,18,85,60,37,43,85,76,65,25,70,18,12,2,62,69,12,92,26,1,48,57,46,81,52,23,0,53,36,10,17]
[68,60,47,42,53,60,99,83,39,95,14,34,68,25,66,96,53,21,79,74,58,17,32,36,83,95,70,69,32,12,14,46,56,64,31,62,10,64,7,19,57,67,82,88,77,80,94,83,3,29,95,58,21,17,0,13,24,14,24,82,47,53,14,17,57,39,34,31,4,4,27,51,73,6,23,28,24,33,60,83,99,2,34,28,99,27,82,95,20,78,80,66,23,18,77,26,54,75,53,44]
[22,60,42,84,99,12,17,28,39,81,19,63,65,58,22,63,46,7,95,62,60,46,87,65,93,91,15,17,97,82,14,56,86,13,7,65,92,35,29,58,76,29,58,24,75,68,91,13,0,8,54,33,36,23,11,62,65,93,93,71,81,57,77,31,66,66,44,12,11,8,54,63,76,14,11,44,71,96,75,35,69,13,95,44,39,84,14,12,58,17,67,85,31,20,55,2,53,61,43,92]
[76,82,72,4,10,30,59,13,90,30,49,42,10,91,47,87,51,1,64,44,75,27,20,39,85,87,54,86,93,7,54,30,51,90,47,84,39,30,56,13,12,31,18,49,6,27,10,24,50,8,22,26,84,42,77,65,0,43,61,94,18,88,54,56,17,51,36,68,63,62,2,18,73,87,80,98,57,27,28,56,66,87,31,6,31,64,82,47,28,59,64,96,85,85,22,91,40,69,82,28]
